"Tipo: quadra, Cep: B31-23.20, x: 5220.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.23, x: 5550.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.21, x: 5330.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.23, x: 5550.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.22, x: 5440.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.23, x: 5550.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.17, x: 4890.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.19, x: 5110.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-23.17, x: 4890.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.20, x: 5220.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.21, x: 5330.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.22, x: 5440.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.23, x: 5550.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-23.24, x: 5660.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.17, x: 4890.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.18, x: 5000.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.19, x: 5110.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.20, x: 5220.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.24, x: 5660.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.21, x: 5330.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.24, x: 5660.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.22, x: 5440.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.24, x: 5660.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.23, x: 5550.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.24, x: 5660.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.16, x: 4780.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.18, x: 5000.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.19, x: 5110.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-23.16, x: 4780.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.20, x: 5220.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.21, x: 5330.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.22, x: 5440.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.23, x: 5550.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.24, x: 5660.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-23.1, x: 6015.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.16, x: 4780.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.17, x: 4890.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.18, x: 5000.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.19, x: 5110.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.20, x: 5220.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-24.1, x: 6015.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.21, x: 5330.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-25.1, x: 6015.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.22, x: 5440.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-26.1, x: 6015.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.23, x: 5550.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-27.1, x: 6015.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.24, x: 5660.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-28.1, x: 6015.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.15, x: 4670.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.17, x: 4890.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.18, x: 5000.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.19, x: 5110.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-23.15, x: 4670.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-18.20, x: 5220.000000, y: 1690.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-18.21, x: 5330.000000, y: 1690.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.22, x: 5440.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.23, x: 5550.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.24, x: 5660.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-22.1, x: 6015.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-23.2, x: 6125.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.15, x: 4670.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.16, x: 4780.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.17, x: 4890.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.18, x: 5000.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.19, x: 5110.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-29.20, x: 5220.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-24.2, x: 6125.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-29.21, x: 5330.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-25.2, x: 6125.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-29.22, x: 5440.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-26.2, x: 6125.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-29.23, x: 5550.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-27.2, x: 6125.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-29.24, x: 5660.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-28.2, x: 6125.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-29.1, x: 6015.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-29.2, x: 6125.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.14, x: 4560.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.16, x: 4780.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.17, x: 4890.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.18, x: 5000.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-18.19, x: 5110.000000, y: 1690.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-23.14, x: 4560.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-17.20, x: 5220.000000, y: 1605.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-17.21, x: 5330.000000, y: 1605.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-18.22, x: 5440.000000, y: 1690.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.23, x: 5550.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.24, x: 5660.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-21.1, x: 6015.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-22.2, x: 6125.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-23.3, x: 6235.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.14, x: 4560.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.15, x: 4670.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-26.16, x: 4780.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-27.17, x: 4890.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-28.18, x: 5000.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-29.19, x: 5110.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-30.20, x: 5220.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-24.3, x: 6235.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-30.21, x: 5330.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-25.3, x: 6235.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-30.22, x: 5440.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-26.3, x: 6235.000000, y: 2370.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-30.23, x: 5550.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-27.3, x: 6235.000000, y: 2455.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-30.24, x: 5660.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-28.3, x: 6235.000000, y: 2540.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-30.1, x: 6015.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-29.3, x: 6235.000000, y: 2625.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-30.2, x: 6125.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-30.3, x: 6235.000000, y: 2710.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-22.13, x: 4450.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-21.15, x: 4670.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-20.16, x: 4780.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.17, x: 4890.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-18.18, x: 5000.000000, y: 1690.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-17.19, x: 5110.000000, y: 1605.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-23.13, x: 4450.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-16.20, x: 5220.000000, y: 1520.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-16.21, x: 5330.000000, y: 1520.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-17.22, x: 5440.000000, y: 1605.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-18.23, x: 5550.000000, y: 1690.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-19.24, x: 5660.000000, y: 1775.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-20.1, x: 6015.000000, y: 1860.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-21.2, x: 6125.000000, y: 1945.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-22.3, x: 6235.000000, y: 2030.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B32-23.4, x: 6345.000000, y: 2115.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: yellow, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-24.13, x: 4450.000000, y: 2200.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
"Tipo: quadra, Cep: B31-25.14, x: 4560.000000, y: 2285.000000, w: 100.000000, h: 75.000000, sw: 1.0, cfill: orange, cstrk: black, rx: 0.0" foi removido.
